customer_id,name,gender,senior_citizen,age,partner,dependents,tenure_months,contract_type,monthly_charges,total_charges,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,online_security,online_backup,device_protection,tech_support,paperless_billing,churn
CUST-01557,Betty Hill,Male,1,68,No,No,9,Month-to-month,98.52,925.21,Credit card,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,Yes
CUST-01558,Patricia Thomas,Female,0,37,Yes,No,18,Two year,68.93,1238.26,Bank transfer,DSL,Yes,Yes,No,No,No,No,No,Yes,No
CUST-01559,William Martinez,Female,0,45,Yes,No,28,One year,61.15,1688.33,Bank transfer,DSL,Yes,No,No,No,Yes,No,No,Yes,No
CUST-01560,Sandra Jones,Female,0,31,Yes,No,3,Month-to-month,93.61,235.33,Credit card,Fiber optic,Yes,No,No,No,Yes,Yes,No,Yes,Yes
CUST-01561,Michelle Davis,Male,0,38,No,No,3,Month-to-month,78.35,281.53,Mailed check,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes
CUST-01562,Mary Thomas,Male,0,40,Yes,No,9,Month-to-month,82.82,753.04,Electronic check,DSL,Yes,No,Yes,No,Yes,No,No,No,Yes
CUST-01563,Paul Robinson,Male,0,45,No,Yes,7,Month-to-month,94.47,619.1,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes
CUST-01564,Lisa Thompson,Female,1,66,Yes,No,2,Month-to-month,57.63,85.02,Electronic check,DSL,Yes,No,No,Yes,No,No,No,No,No
CUST-01565,Betty Taylor,Male,0,48,Yes,No,9,Month-to-month,102.92,888.63,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
CUST-01566,Elizabeth Hill,Female,1,68,No,Yes,10,Month-to-month,83.58,788.88,Mailed check,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes
CUST-01567,Charles Rodriguez,Male,1,79,Yes,No,68,Two year,78.12,5322.28,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,No,No
CUST-01568,Patricia Anderson,Female,0,23,No,Yes,6,Month-to-month,90.28,492.38,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,No
CUST-01569,Michelle Moore,Female,0,28,Yes,No,5,Month-to-month,88.49,437.69,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,No,No,No,No
CUST-01570,Karen Williams,Male,0,34,Yes,No,8,Month-to-month,115.38,971.06,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
CUST-01571,William Anderson,Male,0,63,Yes,No,44,One year,37.63,1611.33,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01572,Michelle Taylor,Female,0,19,No,Yes,10,Month-to-month,28.51,256.37,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01573,Sarah Taylor,Male,0,62,No,Yes,39,Two year,117.48,4628.26,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
CUST-01574,David Taylor,Male,1,79,No,No,17,Two year,88.82,1487.95,Bank transfer,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-01575,Elizabeth Taylor,Male,0,22,Yes,No,22,One year,93.86,2082.77,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,Yes,No,No
CUST-01576,Emily Williams,Male,0,35,Yes,Yes,10,Month-to-month,101.89,1002.58,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
CUST-01577,Thomas Ramirez,Female,1,74,No,No,8,One year,64.86,479.55,Electronic check,DSL,No,Yes,No,Yes,No,Yes,No,Yes,No
CUST-01578,Mary Jones,Female,0,35,No,No,7,Month-to-month,114.07,814.63,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
CUST-01579,Michael Gonzalez,Female,0,55,Yes,Yes,8,Month-to-month,83.78,702.92,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
CUST-01580,Christopher Williams,Male,0,48,No,Yes,9,One year,35.82,353.91,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01581,David Garcia,Female,0,59,No,No,43,One year,73.35,3187.37,Bank transfer,DSL,Yes,Yes,Yes,No,No,No,No,No,No
CUST-01582,Andrew White,Female,1,77,Yes,No,5,Month-to-month,77.09,376.22,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-01583,Sandra Ramirez,Female,0,46,Yes,No,4,Month-to-month,91.82,333.33,Mailed check,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
CUST-01584,Thomas Allen,Male,0,34,Yes,Yes,19,Two year,72.9,1414.81,Credit card,Fiber optic,No,No,No,No,Yes,No,No,Yes,No
CUST-01585,Kimberly Martin,Male,0,19,Yes,No,12,One year,98.58,1205.38,Credit card,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No,Yes
CUST-01586,Michael Taylor,Female,0,33,No,No,8,Month-to-month,97.53,820.23,Credit card,Fiber optic,Yes,Yes,No,No,No,Yes,No,No,Yes
CUST-01587,Paul Nguyen,Female,0,59,No,No,5,Month-to-month,33.01,160.09,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01588,Daniel Rodriguez,Female,0,42,Yes,No,2,Month-to-month,29.56,71.99,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01589,Mark Taylor,Female,0,19,No,No,27,One year,90.46,2443.59,Electronic check,Fiber optic,Yes,No,No,No,Yes,No,No,No,Yes
CUST-01590,Sarah Moore,Male,0,59,No,No,15,Two year,93.55,1413.69,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,No,No
CUST-01591,Robert Rodriguez,Male,1,73,Yes,No,4,Month-to-month,76.13,354.04,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes
CUST-01592,Ashley Lee,Male,0,22,Yes,No,3,Month-to-month,79.37,287.85,Bank transfer,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes
CUST-01593,Sandra King,Male,0,44,No,No,32,Two year,83.06,2616.25,Credit card,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
CUST-01594,Kimberly Scott,Male,0,36,Yes,No,2,Month-to-month,92.29,180.7,Credit card,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No,No
CUST-01595,Kimberly Lopez,Female,0,64,Yes,No,65,Two year,103.48,6754.59,Credit card,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Yes,No
CUST-01596,Jennifer White,Male,0,54,Yes,Yes,38,Two year,29.31,1154.25,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01597,Joseph Johnson,Male,0,19,Yes,Yes,20,Two year,86.18,1695.02,Electronic check,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,No
CUST-01598,Michelle Allen,Female,0,29,Yes,No,9,Month-to-month,30.5,283.69,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01599,Linda Robinson,Female,0,43,No,No,2,Month-to-month,78.9,144.06,Mailed check,Fiber optic,Yes,No,No,No,Yes,No,No,Yes,Yes
CUST-01600,Barbara Torres,Female,0,64,Yes,Yes,56,Two year,60.59,3395.25,Bank transfer,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes
CUST-01601,Donna Sanchez,Male,0,39,No,Yes,8,Month-to-month,63.18,499.21,Mailed check,DSL,Yes,No,No,No,No,No,No,Yes,Yes
CUST-01602,Thomas Ramirez,Female,0,19,No,No,71,Two year,38.1,2745.08,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01603,Jennifer Miller,Male,0,20,No,No,68,Two year,25.34,1752.55,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01604,Betty Williams,Male,0,27,No,No,25,Two year,32.39,840.24,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01605,Charles Smith,Female,0,52,No,Yes,11,Month-to-month,63.14,660.81,Mailed check,DSL,No,Yes,Yes,No,No,No,No,No,Yes
CUST-01606,Joseph Torres,Male,0,31,No,No,23,Two year,81.77,1908.72,Electronic check,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes
CUST-01607,Christopher Thompson,Male,0,37,Yes,No,8,Month-to-month,31.95,254.62,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-01608,Kimberly Thomas,Male,0,57,No,Yes,49,Two year,31.99,1609.21,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01609,Matthew Brown,Male,1,76,Yes,No,33,One year,97.19,3223.2,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,No
CUST-01610,Sarah Hernandez,Male,0,44,Yes,No,10,Month-to-month,58.2,597.03,Electronic check,DSL,Yes,No,No,No,No,No,No,Yes,No
CUST-01611,Kimberly Taylor,Female,0,62,No,Yes,10,Month-to-month,111.49,1125.05,Credit card,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,Yes
CUST-01612,David Jackson,Female,0,62,Yes,Yes,16,One year,77.23,1281.48,Mailed check,Fiber optic,Yes,No,Yes,No,No,No,No,No,No
CUST-01613,Susan Hill,Female,0,58,Yes,No,6,Month-to-month,74.77,485.28,Mailed check,DSL,Yes,No,No,No,No,Yes,No,Yes,Yes
CUST-01614,Matthew Thompson,Female,0,61,No,No,36,Two year,67.41,2435.3,Mailed check,DSL,Yes,Yes,No,No,No,No,Yes,No,No
CUST-01615,Nancy Clark,Male,1,70,Yes,Yes,9,Month-to-month,102.05,903.21,Mailed check,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,No,Yes
CUST-01616,Elizabeth Scott,Female,1,73,Yes,No,7,Month-to-month,82.01,587.18,Mailed check,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No
CUST-01617,Karen Harris,Male,1,79,No,No,57,Two year,36.09,2054.37,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01618,Anthony Thompson,Female,1,84,No,Yes,11,Month-to-month,71.89,794.47,Bank transfer,DSL,Yes,No,Yes,No,No,No,No,No,No
CUST-01619,Paul Sanchez,Male,0,50,Yes,Yes,3,Month-to-month,79.63,241.04,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes
CUST-01620,Barbara Taylor,Female,0,40,Yes,No,40,One year,80.0,3213.47,Bank transfer,DSL,Yes,Yes,No,No,Yes,No,No,No,No
CUST-01621,Robert Garcia,Male,0,37,No,No,52,Two year,95.17,4926.12,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-01622,Anthony Jackson,Male,0,26,Yes,No,39,One year,39.46,1501.76,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01623,Daniel Nguyen,Female,1,84,Yes,No,7,Month-to-month,88.7,582.26,Electronic check,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
CUST-01624,Patricia Davis,Female,1,69,Yes,No,1,Month-to-month,25.27,46.11,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-01625,Joseph Wright,Female,0,22,Yes,No,40,One year,100.49,3991.79,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,No
CUST-01626,Mark Gonzalez,Female,0,45,Yes,Yes,9,Month-to-month,77.3,658.15,Mailed check,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes
CUST-01627,Paul Allen,Male,0,55,Yes,No,12,Two year,77.49,943.12,Bank transfer,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,No
CUST-01628,Betty Wilson,Female,0,34,No,No,5,Month-to-month,94.81,495.02,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No,No
CUST-01629,Thomas Jackson,Male,0,60,No,Yes,37,Two year,28.55,1097.56,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01630,Christopher Taylor,Female,0,20,No,Yes,9,One year,111.95,999.76,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes
CUST-01631,Patricia Jackson,Male,0,54,No,No,38,One year,106.81,4066.22,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
CUST-01632,Linda Lewis,Female,0,30,Yes,No,15,One year,36.28,549.1,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01633,Daniel White,Male,0,18,Yes,Yes,39,One year,96.19,3754.15,Mailed check,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
CUST-01634,Anthony Ramirez,Male,0,31,No,No,3,Month-to-month,109.24,334.98,Mailed check,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
CUST-01635,Sarah Allen,Male,1,66,Yes,No,3,Month-to-month,117.25,339.78,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
CUST-01636,Joseph Johnson,Female,0,60,No,No,1,Month-to-month,100.89,109.0,Electronic check,Fiber optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
CUST-01637,James Martinez,Male,0,20,No,No,6,Month-to-month,88.64,581.74,Electronic check,Fiber optic,No,Yes,Yes,No,No,No,Yes,No,Yes
CUST-01638,Andrew Scott,Male,0,62,No,No,19,One year,113.66,2203.04,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
CUST-01639,Richard Rodriguez,Male,0,32,Yes,No,10,Month-to-month,102.14,988.29,Credit card,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
CUST-01640,Jennifer Smith,Male,0,41,No,No,7,Month-to-month,75.23,488.96,Bank transfer,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No
CUST-01641,Ashley Harris,Male,0,51,No,No,10,Month-to-month,72.67,682.78,Bank transfer,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,No
CUST-01642,Karen Rodriguez,Female,0,47,No,No,13,Two year,100.86,1308.69,Mailed check,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No,No
CUST-01643,Michael Jackson,Male,0,62,No,No,69,Two year,92.34,6357.06,Bank transfer,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No
CUST-01644,Robert Anderson,Male,0,49,Yes,No,6,Month-to-month,71.3,397.97,Electronic check,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes
CUST-01645,Richard Taylor,Male,0,45,No,No,3,Month-to-month,96.37,259.18,Credit card,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes,No
CUST-01646,Donna Lee,Male,0,55,Yes,No,47,One year,87.33,4071.2,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,No,No,No,No
CUST-01647,Charles Harris,Male,0,55,No,No,31,One year,106.82,3294.66,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
CUST-01648,Joshua Clark,Male,0,35,No,No,8,Month-to-month,74.54,601.41,Bank transfer,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No
CUST-01649,Donna Jackson,Female,0,40,No,No,3,Month-to-month,101.55,295.26,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No
CUST-01650,Elizabeth Lee,Female,0,20,Yes,Yes,8,Month-to-month,83.87,639.74,Electronic check,DSL,Yes,Yes,Yes,Yes,No,No,No,No,No
CUST-01651,Ashley Lewis,Female,0,44,No,Yes,33,Two year,36.45,1203.17,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01652,Richard Smith,Male,0,20,Yes,No,30,Two year,76.96,2298.48,Electronic check,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,No
CUST-01653,Michael Jackson,Male,0,63,No,No,39,One year,37.2,1437.91,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01654,Linda Clark,Female,0,50,Yes,Yes,9,Month-to-month,108.32,982.07,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
CUST-01655,Kimberly Scott,Female,0,48,No,No,17,Two year,116.5,1981.81,Credit card,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No,No
CUST-01656,Emily Hill,Male,0,19,No,Yes,53,Two year,112.93,6005.38,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
CUST-01657,William Ramirez,Female,1,71,No,No,3,Month-to-month,75.28,256.53,Bank transfer,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes
CUST-01658,John Thompson,Female,0,18,No,No,8,Month-to-month,39.17,319.99,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01659,Matthew Jones,Male,0,53,No,Yes,70,Two year,101.17,7114.56,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
CUST-01660,Emily Taylor,Male,0,41,No,No,56,Two year,98.56,5495.92,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-01661,Betty Clark,Female,0,31,No,No,5,Month-to-month,84.04,422.05,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,Yes
CUST-01662,Ashley Lee,Female,0,60,Yes,Yes,4,Month-to-month,71.42,258.17,Bank transfer,DSL,Yes,Yes,No,No,No,No,No,No,Yes
CUST-01663,Robert Miller,Female,0,56,No,Yes,47,One year,63.7,2994.46,Bank transfer,DSL,Yes,Yes,No,Yes,No,No,No,No,No
CUST-01664,Kimberly Walker,Female,0,61,No,No,11,Month-to-month,62.72,701.64,Credit card,DSL,Yes,No,No,No,No,No,No,Yes,Yes
CUST-01665,John Martin,Female,1,69,No,No,15,One year,81.5,1224.89,Mailed check,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No
CUST-01666,Steven Walker,Male,0,35,No,No,9,Month-to-month,30.63,247.51,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01667,Richard Hill,Male,0,34,No,No,2,Month-to-month,78.16,135.13,Mailed check,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Yes
CUST-01668,Andrew Ramirez,Male,0,54,No,No,7,Month-to-month,27.76,146.13,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-01669,Mark Martin,Female,0,34,No,Yes,28,One year,77.92,2230.54,Credit card,Fiber optic,Yes,No,No,No,No,Yes,No,Yes,No
CUST-01670,Charles King,Male,0,39,No,Yes,46,Two year,73.41,3340.08,Mailed check,DSL,Yes,No,No,No,No,No,Yes,No,No
CUST-01671,Donna Johnson,Female,0,47,Yes,No,11,Month-to-month,91.98,1025.04,Mailed check,DSL,Yes,No,Yes,Yes,No,No,Yes,No,No
CUST-01672,Mary Clark,Male,0,44,No,No,8,Month-to-month,106.21,834.52,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No
CUST-01673,Michael Perez,Male,1,77,No,Yes,32,Two year,112.23,3575.92,Bank transfer,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
CUST-01674,John Moore,Male,0,31,No,No,7,Month-to-month,107.33,778.65,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
CUST-01675,Mark Miller,Female,0,35,No,No,11,Month-to-month,104.18,1160.97,Credit card,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
CUST-01676,Lisa Moore,Female,0,43,Yes,Yes,4,Month-to-month,82.66,333.76,Mailed check,Fiber optic,Yes,No,No,No,Yes,No,No,Yes,No
CUST-01677,John Thomas,Female,0,61,Yes,No,42,One year,29.12,1229.68,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01678,James Brown,Female,0,62,No,No,64,Two year,75.44,4874.12,Credit card,DSL,Yes,Yes,Yes,No,No,No,No,No,No
CUST-01679,Richard Walker,Male,0,33,No,No,63,Two year,86.64,5478.5,Credit card,DSL,Yes,No,Yes,No,Yes,No,Yes,No,No
CUST-01680,Karen Harris,Male,0,18,No,No,7,Month-to-month,87.77,641.14,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,No,No,No,Yes
CUST-01681,Michael White,Female,0,36,Yes,No,1,Month-to-month,86.29,111.97,Bank transfer,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,No
CUST-01682,Thomas Garcia,Male,0,43,Yes,No,9,Month-to-month,74.06,632.7,Credit card,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes
CUST-01683,Robert Lopez,Female,0,58,No,No,37,Two year,28.8,1056.98,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01684,Michael Nguyen,Female,0,35,No,Yes,27,Two year,98.05,2653.1,Credit card,Fiber optic,Yes,No,No,No,Yes,Yes,No,No,No
CUST-01685,Steven Robinson,Male,0,35,No,No,51,Two year,77.26,3980.77,Bank transfer,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-01686,Linda Clark,Female,0,48,No,No,6,Month-to-month,78.08,457.58,Bank transfer,DSL,Yes,Yes,No,No,Yes,Yes,No,No,Yes
CUST-01687,Sarah Walker,Female,0,49,Yes,Yes,27,One year,100.04,2725.82,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-01688,Mark Hill,Male,0,32,Yes,Yes,1,Month-to-month,82.44,122.68,Credit card,DSL,Yes,Yes,Yes,No,No,No,No,No,Yes
CUST-01689,John Hill,Female,1,73,No,No,3,Month-to-month,97.8,246.32,Credit card,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes
CUST-01690,David Thomas,Female,0,47,No,No,37,One year,98.88,3695.41,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,No,No
CUST-01691,Paul Johnson,Male,0,49,Yes,No,3,Month-to-month,90.95,249.95,Credit card,Fiber optic,No,No,Yes,No,No,Yes,No,Yes,Yes
CUST-01692,Elizabeth Jackson,Female,0,64,Yes,No,3,Month-to-month,70.87,232.41,Bank transfer,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No
CUST-01693,Sandra Thomas,Female,0,43,No,No,52,Two year,81.64,4200.2,Electronic check,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No
CUST-01694,Linda Martin,Male,0,25,Yes,No,38,One year,85.11,3233.94,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,No,Yes,Yes
CUST-01695,Linda Flores,Male,0,26,Yes,Yes,2,Month-to-month,39.11,49.41,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01696,James Flores,Male,1,83,Yes,Yes,10,One year,31.42,287.28,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
